"Feature","Gain","Cover","Frequency"
"ultimo",1.98121157636116e-05,7.65711126433839e-05,2.08788971766511e-05
"beca",1.97977108443608e-05,4.31465600572633e-05,3.13183457649767e-05
"orden_en",1.96879111785052e-05,0.000101388688653468,3.65380700591395e-05
"esa",1.9666386811028e-05,8.82730180645729e-05,2.60986214708139e-05
"institución",1.96459367087153e-05,8.35958159869334e-05,3.13183457649767e-05
"ponen",1.94461038560303e-05,3.22608903279309e-05,2.60986214708139e-05
"las_sede",1.92901176243355e-05,6.03813712505772e-05,3.13183457649767e-05
"aprendido",1.92443470920962e-05,5.87538938299824e-05,2.60986214708139e-05
"pensión_y",1.91792466231295e-05,5.65146750335114e-05,3.13183457649767e-05
"ya_que_la",1.90971532324702e-05,0.000158508039457637,3.13183457649767e-05
"como_si",1.90846917565624e-05,8.026995127388e-05,2.60986214708139e-05
"tampoco",1.89548814605068e-05,1.85753092563954e-05,2.08788971766511e-05
"brindan",1.88290166474189e-05,4.12124123209929e-05,3.13183457649767e-05
"si_es",1.8704333526012e-05,0.000138795842611541,2.60986214708139e-05
"una_universidad_de",1.86342328410069e-05,4.34826100008026e-05,2.08788971766511e-05
"lo_mejor",1.86320647785841e-05,8.81716033498275e-05,3.13183457649767e-05
"cada_año",1.8609749361304e-05,4.11641004086033e-05,3.13183457649767e-05
"lo_que_es",1.85452446212012e-05,8.43841106235729e-05,2.60986214708139e-05
"facultad",1.85266012375742e-05,5.30296551104536e-05,2.60986214708139e-05
"lo_mismo",1.83978945048239e-05,2.07292686647511e-05,2.08788971766511e-05
"labor",1.83947693698e-05,4.29358200885261e-05,3.13183457649767e-05
"deben_de",1.8296708492378e-05,7.3301846411121e-05,3.13183457649767e-05
"dentro_de_la",1.82715120912477e-05,2.83086672371963e-05,2.60986214708139e-05
"deportivo",1.82459641124273e-05,7.74039214720421e-05,2.60986214708139e-05
"es_muy_lento",1.82344304109796e-05,0.000107443454388332,2.08788971766511e-05
"estar",1.82013742952643e-05,2.18542721663878e-05,4.17577943533023e-05
"alumno_de",1.81975342856036e-05,6.58986192383512e-05,3.13183457649767e-05
"uso_del",1.81788323056949e-05,9.39955376693337e-05,2.60986214708139e-05
"los_profesor_son_bueno",1.81169936964094e-05,8.57618918902617e-05,3.13183457649767e-05
"es_muy_pequeña",1.80453304438924e-05,6.02856381448573e-05,2.60986214708139e-05
"no_funciona",1.79889998850865e-05,4.46732906500806e-05,2.60986214708139e-05
"porqu_me",1.7926370225998e-05,4.62209874795648e-05,3.65380700591395e-05
"enseñanza_en",1.79124926732824e-05,3.929748385261e-05,3.13183457649767e-05
"de_sede",1.78316092958402e-05,3.97122397446813e-05,3.13183457649767e-05
"variedad",1.77832878721377e-05,0.000123195942378122,2.60986214708139e-05
"para_las",1.76813889382644e-05,8.63617193220547e-05,2.08788971766511e-05
"en_el_aula_virtual",1.75646163148867e-05,3.89793980055682e-05,2.60986214708139e-05
"interé",1.75558952349607e-05,2.35200987287897e-05,2.60986214708139e-05
"ayudar",1.75031585814322e-05,7.3021902280545e-05,2.60986214708139e-05
"respond",1.73713853099398e-05,5.40977389397306e-05,2.08788971766511e-05
"virtual_no",1.736725427208e-05,1.43144637190027e-05,2.08788971766511e-05
"durant",1.72420926143725e-05,2.71970423654252e-05,2.60986214708139e-05
"horario_que",1.72313890269157e-05,8.02663824786654e-05,2.60986214708139e-05
"es_bueno",1.72149625359462e-05,8.53680022215476e-05,2.60986214708139e-05
"brinda_la",1.72094154212788e-05,0.000133680192280838,2.60986214708139e-05
"las_carrera",1.71811427153594e-05,2.55819240308338e-05,2.60986214708139e-05
"oportunidad",1.70299936067187e-05,1.47809531276366e-05,3.13183457649767e-05
"en_cada",1.69586526337511e-05,0.000109249055861848,3.13183457649767e-05
"el_trato",1.68035043288845e-05,9.09033489625555e-06,2.60986214708139e-05
"e_infraestructura",1.67824633807313e-05,0.000105932113136831,2.08788971766511e-05
"explicar",1.6750870218849e-05,0.000125437493948051,2.60986214708139e-05
"atención_del",1.67211814361219e-05,9.41665787082786e-05,2.60986214708139e-05
"brindar",1.67145307581491e-05,2.08324721292931e-05,2.60986214708139e-05
"asesoria",1.6599975027429e-05,8.49835916210988e-05,2.60986214708139e-05
"para_poder",1.65763997900924e-05,4.32767566701958e-05,3.13183457649767e-05
"encima",1.65589283320994e-05,3.23179179345849e-05,2.60986214708139e-05
"blend_en",1.65078616725993e-05,2.30375654095715e-05,2.08788971766511e-05
"ingeniería",1.65033692910025e-05,0.000128122011343521,2.60986214708139e-05
"bien_y",1.6497245979565e-05,0.000134377674135833,2.60986214708139e-05
"existen",1.64858880669625e-05,1.07868053975087e-05,2.08788971766511e-05
"vece_no",1.64712096983971e-05,2.50092203131098e-05,2.60986214708139e-05
"ofrecen",1.64241959483812e-05,2.97292000592427e-05,2.08788971766511e-05
"el_blackboard",1.63138689159903e-05,6.52155109236923e-05,2.08788971766511e-05
"falta_de_espacio",1.63116227251918e-05,3.66558250763535e-05,2.60986214708139e-05
"cuenta_con",1.6292373846654e-05,0.000102901824747831,2.60986214708139e-05
"a_que",1.62898151423531e-05,8.30167789633602e-05,2.08788971766511e-05
"los_docent",1.62618549499361e-05,3.64369012508826e-05,2.60986214708139e-05
"universidad_es_muy",1.60873063928039e-05,0.000104137096187659,2.08788971766511e-05
"respecto_a_los",1.60860368067005e-05,2.95721774219884e-06,2.60986214708139e-05
"esta_bien",1.60693124512991e-05,9.63019165784233e-05,3.13183457649767e-05
"espacio_en_la",1.59972722293698e-05,0.000111128089649093,2.60986214708139e-05
"organizacion",1.5937483513339e-05,2.23806292463162e-05,6.78564158241162e-05
"pueda",1.59274557363311e-05,8.52385846504974e-05,2.08788971766511e-05
"starbuck",1.59192229587524e-05,4.05969518252841e-05,2.08788971766511e-05
"mejorar_la_calidad_de",1.58328227413884e-05,2.23119153150786e-05,3.13183457649767e-05
"usar",1.58230469283917e-05,9.25299814491223e-05,2.08788971766511e-05
"para_realizar",1.56662237464732e-05,0.000105018414518101,2.60986214708139e-05
"tratar",1.56524145560863e-05,9.09627580871869e-05,2.08788971766511e-05
"la_infraestructura_es",1.56508324564805e-05,3.91665003638547e-06,3.13183457649767e-05
"deben_ser",1.56156649214146e-05,1.63508165275929e-05,2.08788971766511e-05
"bueno_y",1.55791692039635e-05,7.3301980458551e-05,2.60986214708139e-05
"que_a",1.5397696519544e-05,7.26504072370217e-05,2.08788971766511e-05
"de_la_matrícula",1.53238749706511e-05,4.34594128319075e-05,2.08788971766511e-05
"toda_la",1.53151245925842e-05,4.00560182189111e-05,2.08788971766511e-05
"de_manera",1.52099247348419e-05,4.73292228663199e-05,1.56591728824883e-05
"pequeña",1.51644344881501e-05,4.33727346300849e-05,2.08788971766511e-05
"limpieza",1.51279192386051e-05,7.04132261355744e-05,2.60986214708139e-05
"al_client",1.4888104189708e-05,7.44163397238069e-05,2.60986214708139e-05
"acondicionado",1.4883064909482e-05,7.49975350850908e-05,2.08788971766511e-05
"cuenta",1.48212263001964e-05,2.89563635285096e-05,2.08788971766511e-05
"ayudan",1.48136888651606e-05,4.1939060807708e-05,2.60986214708139e-05
"que_brindan",1.48018699951421e-05,8.28598198680695e-05,2.60986214708139e-05
"tipo",1.47146298977403e-05,5.94530991519349e-05,2.08788971766511e-05
"cuanto_a",1.46558187630091e-05,2.26809478899039e-05,1.56591728824883e-05
"que_los_curso",1.4639528996697e-05,7.04387908954412e-05,2.08788971766511e-05
"cumplen",1.46062951389272e-05,5.91513357555918e-05,2.08788971766511e-05
"tanta",1.45977303157523e-05,4.38401336462796e-05,2.08788971766511e-05
"va",1.45921246048031e-05,3.11644572080819e-05,2.60986214708139e-05
"gustaría_que",1.45611174057378e-05,4.2425357029783e-05,2.08788971766511e-05
"tratan",1.45223852635352e-05,7.65918725862788e-06,2.08788971766511e-05
"hay_demasiada",1.45201390727368e-05,0.000100943372645711,2.08788971766511e-05
"de_la_pensión",1.45095624438903e-05,2.07047049084201e-05,1.56591728824883e-05
"mi_opinión",1.4508449114538e-05,5.10937471747483e-05,2.60986214708139e-05
"compañero",1.42615341495085e-05,3.77767592810077e-05,1.56591728824883e-05
"en_la_enseñanza",1.42347243974221e-05,4.57214719177521e-06,4.17577943533023e-05
"otro_lado",1.41341067689086e-05,1.86669654923234e-05,2.08788971766511e-05
"en_la_sede",1.41142660679256e-05,3.3361509905698e-05,3.13183457649767e-05
"administración",1.40697875836978e-05,0.000103234619253785,2.60986214708139e-05
"con_su",1.40248149374944e-05,1.30236156924287e-05,2.08788971766511e-05
"de_los_docent",1.40026069467308e-05,2.01268560325221e-05,1.04394485883256e-05
"me_gustaría",1.39394010908722e-05,5.91619385591307e-05,2.08788971766511e-05
"momento_de",1.39043312162758e-05,8.28949307199164e-05,2.08788971766511e-05
"una_mejor",1.38581475802506e-05,7.46251748263374e-05,2.08788971766511e-05
"universidad_no",1.38046003448254e-05,2.41300171466616e-06,2.08788971766511e-05
"de_trabajo",1.37130436546718e-05,3.39108627352013e-05,2.60986214708139e-05
"con_respecto_a",1.37093325568309e-05,3.945430106653e-06,2.08788971766511e-05
"desarrollo",1.36404233295538e-05,3.4557941015636e-05,2.08788971766511e-05
"un_curso",1.36223756747907e-05,4.68999751414075e-05,1.56591728824883e-05
"no_la",1.3561347647402e-05,1.27619159393402e-05,1.56591728824883e-05
"universitaria",1.35316100344401e-05,7.27351443624226e-05,2.08788971766511e-05
"bajen",1.34789417432403e-05,0.000101950686855986,2.60986214708139e-05
"interacción",1.34752111133055e-05,8.99245607417378e-05,2.08788971766511e-05
"estan",1.34133822700669e-05,5.39518178669074e-05,2.08788971766511e-05
"en_la_atención",1.32778783686396e-05,8.5316837013862e-05,1.56591728824883e-05
"de_exigencia",1.31280281442433e-05,7.83418443763388e-06,2.08788971766511e-05
"problema_de",1.31050193376297e-05,2.70506033820769e-05,2.60986214708139e-05
"comodidad",1.30770200810249e-05,5.20674600465081e-05,2.08788971766511e-05
"las_mejor",1.30368913941086e-05,5.51819302215556e-05,2.08788971766511e-05
"debería_de",1.30321753700365e-05,7.80660113237624e-06,2.08788971766511e-05
"ser_mas",1.296436872946e-05,5.3958172933703e-06,2.08788971766511e-05
"yo",1.28891018056186e-05,2.86233514130921e-05,3.13183457649767e-05
"en_el_aula",1.28495395494253e-05,5.53886400630139e-05,2.08788971766511e-05
"incluso",1.27869196563838e-05,1.68228741271994e-05,1.56591728824883e-05
"rápido",1.26889466733843e-05,4.74892615707495e-05,1.56591728824883e-05
"espacio_para_estudiar",1.26779891687067e-05,3.177017846165e-05,3.65380700591395e-05
"cantidad_de_alumno",1.2640448484232e-05,3.90768147992354e-05,2.08788971766511e-05
"carnet",1.26335438890385e-05,7.58626632713877e-05,1.56591728824883e-05
"al_alumno_en",1.26300574102775e-05,3.37417227325366e-05,2.08788971766511e-05
"herramienta",1.26053786096356e-05,6.45332269136843e-05,2.08788971766511e-05
"trabajo_y",1.26015112550435e-05,4.33455369287981e-05,2.60986214708139e-05
"puedan",1.25712951057811e-05,4.14356709269928e-05,1.56591728824883e-05
"lo_que_más",1.2564507703151e-05,7.05073813985906e-06,5.21972429416278e-06
"las_matricula",1.25383346973258e-05,1.42709278991357e-05,1.56591728824883e-05
"atención_al_alumno_no",1.25091342169462e-05,8.10539546518835e-05,1.56591728824883e-05
"ese",1.24903541086619e-05,2.23789407709608e-05,2.08788971766511e-05
"en_los_salon",1.24210640055537e-05,4.21292967422805e-05,1.56591728824883e-05
"horario_para",1.23543228406993e-05,7.39648476112779e-05,1.56591728824883e-05
"cierto",1.23034065783223e-05,6.39550059256023e-05,3.13183457649767e-05
"la_cafetería",1.22960293064565e-05,7.2860610145601e-05,1.56591728824883e-05
"mucho_en",1.22674343209878e-05,4.12465421893747e-05,1.56591728824883e-05
"que_más",1.2247003750769e-05,4.80247549405149e-06,1.04394485883256e-05
"el_aspecto",1.22395327248524e-05,0.000107676383558926,2.08788971766511e-05
"acuerdo",1.21748619619515e-05,3.65650236104012e-05,2.60986214708139e-05
"solución",1.21371415822129e-05,3.51954997524451e-05,2.08788971766511e-05
"hay_curso_que",1.20535090625543e-05,7.21220436237448e-05,2.08788971766511e-05
"seguridad",1.20246894580057e-05,2.20052609284158e-05,1.56591728824883e-05
"demasiada_gent_en",1.20240156007662e-05,3.0278500488387e-05,1.56591728824883e-05
"persona_que",1.20161441669247e-05,1.95870532990131e-05,2.60986214708139e-05
"pasado",1.1996094472537e-05,6.43361510784298e-05,1.56591728824883e-05
"porqu_en",1.1967743638242e-05,4.5574123326843e-05,2.08788971766511e-05
"exigencia_académica",1.19508581430659e-05,1.96538601009055e-05,2.08788971766511e-05
"mes",1.19439144836847e-05,7.16823689237406e-05,2.08788971766511e-05
"que_son",1.19378497685289e-05,1.72295601028526e-06,2.08788971766511e-05
"capacidad",1.18872811774233e-05,2.1506532242426e-05,2.08788971766511e-05
"puesto_que",1.188072815992e-05,8.42260042911864e-05,1.56591728824883e-05
"las_clase_de",1.18687549863597e-05,2.70992199477165e-06,2.08788971766511e-05
"es_excelent",1.18409315186e-05,1.6227024596414e-06,3.65380700591395e-05
"internacion",1.1765000503566e-05,3.34444507955368e-05,1.04394485883256e-05
"X7",1.17571778999592e-05,5.29029498237665e-05,1.56591728824883e-05
"proceso_de_matricula",1.17308388713359e-05,3.92194943614783e-05,2.08788971766511e-05
"sacar",1.17304384634109e-05,3.90887267413115e-05,1.56591728824883e-05
"los_que",1.16637168306505e-05,3.68307082280002e-05,1.56591728824883e-05
"aprend",1.16095445682205e-05,3.66492541409693e-05,2.08788971766511e-05
"aquí",1.16093980775162e-05,7.79188986215127e-05,1.56591728824883e-05
"curricula",1.16058920666613e-05,1.0776055489972e-05,1.04394485883256e-05
"la_comunicación",1.16053256359382e-05,2.14624819937854e-05,1.56591728824883e-05
"asistir",1.1546133625376e-05,1.50916254554484e-05,2.08788971766511e-05
"mi_experiencia",1.14987194674351e-05,6.96426013874366e-05,1.56591728824883e-05
"deberia_haber",1.14847247221562e-05,4.90355073803257e-05,1.56591728824883e-05
"practico",1.14479164912027e-05,7.34843659140892e-06,1.04394485883256e-05
"hayan",1.14331306961209e-05,2.58911148734126e-05,2.08788971766511e-05
"enseñan_bien",1.14325056691161e-05,4.58828249833461e-05,1.56591728824883e-05
"en_el_centro",1.14248588543545e-05,6.38838123780409e-06,1.56591728824883e-05
"san_miguel",1.14184425615085e-05,8.35765706059101e-05,1.56591728824883e-05
"seccion",1.14100242290379e-05,4.90718046389721e-05,1.56591728824883e-05
"estudiar_en",1.13904433049037e-05,5.54995529956573e-05,1.56591728824883e-05
"teléfono",1.13607935863644e-05,5.73725455089548e-05,1.56591728824883e-05
"de_su",1.13361831480511e-05,2.22870825934498e-05,2.08788971766511e-05
"calidad_en",1.13152154452501e-05,2.42418248894222e-06,3.65380700591395e-05
"ejercicio",1.12980467347125e-05,5.47436647604423e-05,1.56591728824883e-05
"asimismo",1.12461304291278e-05,6.93770307971969e-06,1.04394485883256e-05
"grati",1.12217934401291e-05,6.44115309968656e-05,1.56591728824883e-05
"es_decir",1.12020269611029e-05,6.63399860695497e-05,1.56591728824883e-05
"no_hay_suficient",1.11291038885294e-05,2.63899349553774e-06,1.56591728824883e-05
"que_ya",1.11289544680111e-05,1.80605740016053e-05,2.60986214708139e-05
"telefono",1.11226582975426e-05,8.1048470893383e-05,1.56591728824883e-05
"hay_un",1.10961532461211e-05,3.5488186658032e-05,1.04394485883256e-05
"el_tema",1.10675582606523e-05,2.80200996787688e-05,2.08788971766511e-05
"clase_y",1.10425474144141e-05,2.93285453475023e-05,1.56591728824883e-05
"casa",1.10294511454546e-05,8.24393261366872e-06,2.08788971766511e-05
"tecnologia",1.10256912173789e-05,6.95182528112479e-05,2.08788971766511e-05
"le_falta",1.0937308492484e-05,2.26621090033599e-05,1.56591728824883e-05
"todo_lo_que",1.09105299917479e-05,1.3265899458674e-05,1.04394485883256e-05
"nuestra",1.0878087183781e-05,2.00591446716085e-05,2.08788971766511e-05
"asi",1.08674910228406e-05,8.03123415975269e-05,1.56591728824883e-05
"de_calidad",1.08482812084905e-05,8.07844670912863e-05,1.56591728824883e-05
"por_favor",1.08208386165618e-05,7.05139967263055e-05,1.56591728824883e-05
"me_gusta_el",1.07975758927276e-05,8.18769536458906e-05,1.56591728824883e-05
"no_debería",1.07788348486311e-05,7.26758161885119e-05,1.56591728824883e-05
"si_no",1.07616368399526e-05,1.41431624191385e-05,2.08788971766511e-05
"alumno_en",1.06835572945897e-05,3.09520860388002e-06,2.60986214708139e-05
"y_cuando",1.06776488361851e-05,3.33690447639653e-05,1.04394485883256e-05
"a_sus",1.06769163826639e-05,2.25605384802381e-05,1.56591728824883e-05
"como_los",1.06606949786804e-05,1.94406637565351e-05,2.08788971766511e-05
"los_proceso",1.06449911751853e-05,1.62628431142388e-05,1.04394485883256e-05
"un_mejor",1.06232324225813e-05,1.26795185508995e-05,1.56591728824883e-05
"innovación",1.05897544136377e-05,4.6368054919046e-05,2.08788971766511e-05
"como_el",1.05840998724538e-05,6.88338775742879e-05,1.56591728824883e-05
"de_ingl",1.05294393076763e-05,8.22877132707156e-05,1.56591728824883e-05
"asiento",1.05188724448767e-05,8.01448693537967e-05,1.56591728824883e-05
"distinto",1.05085790313917e-05,5.69128829444352e-05,1.56591728824883e-05
"que_no_se",1.04995552040102e-05,8.11376037299629e-05,1.56591728824883e-05
"deben_mejorar",1.04892637437346e-05,2.54825922738807e-06,2.08788971766511e-05
"quieren",1.0454338406633e-05,1.76943652142327e-05,1.56591728824883e-05
"solucion",1.04382586103303e-05,8.13676131908521e-05,2.08788971766511e-05
"la_mensualidad_es",1.04082231329365e-05,3.95086520767731e-05,1.04394485883256e-05
"el_ciclo",1.04021486517338e-05,3.01295109480295e-05,1.56591728824883e-05
"hay_mucha",1.03335656104247e-05,1.96124651229483e-05,2.08788971766511e-05
"enseñan_muy",1.03004645708934e-05,1.36104457461377e-05,2.08788971766511e-05
"ofrec_la",1.0227902842057e-05,2.95629420763233e-06,2.08788971766511e-05
"lejo",1.02245726200472e-05,8.18784333902479e-05,1.56591728824883e-05
"entrar",1.01819828892995e-05,6.53419594312116e-06,1.56591728824883e-05
"de_servicio",1.01756154266883e-05,2.88168105790499e-05,1.56591728824883e-05
"sede_y",1.01746388219933e-05,5.56230681275977e-05,1.56591728824883e-05
"es_el",1.00658645910674e-05,3.76258427653218e-05,1.56591728824883e-05
"curso_de_carrera",1.00539304816949e-05,2.95803125342021e-05,1.56591728824883e-05
"respuesta",1.00537839909906e-05,3.6129275455571e-05,1.56591728824883e-05
"mejorar_en_la",1.00385294256552e-05,2.53393773923556e-06,2.08788971766511e-05
"sentido",1.00238510570897e-05,4.95613388898759e-05,1.56591728824883e-05
"la_hora_de",1.00002465216123e-05,5.88873841797666e-05,1.56591728824883e-05
"modalidad_blend",9.97538216607833e-06,5.82567519522064e-05,1.04394485883256e-05
"los_curso_que",9.95736380945611e-06,3.0783644127297e-05,1.56591728824883e-05
"clase_onlin",9.95695363548422e-06,1.37480523965486e-05,1.56591728824883e-05
"buena_metodología",9.93993141565087e-06,5.05362718543803e-05,2.08788971766511e-05
"gana",9.92646403690722e-06,1.95148685838637e-05,1.56591728824883e-05
"disponibilidad_de",9.92019423476551e-06,4.6525164600086e-05,1.56591728824883e-05
"al_alumno_no",9.87755567378307e-06,4.97763544493679e-05,1.56591728824883e-05
"no_cumplen",9.85536721511333e-06,1.26019207568035e-05,1.04394485883256e-05
"primer_ciclo",9.85197644361239e-06,3.48856626097573e-06,2.08788971766511e-05
"del_aula",9.84547420955327e-06,7.83311379906949e-05,1.56591728824883e-05
"la_manera",9.80391967978225e-06,7.19342901779411e-05,1.56591728824883e-05
"que_los_alumno",9.73927430860333e-06,4.30713480462902e-05,2.60986214708139e-05
"X8",9.67411914977363e-06,3.65067347392921e-05,1.56591728824883e-05
"debería_ser",9.63685093800884e-06,4.10863404519345e-05,2.08788971766511e-05
"hay_mucha_gent",9.62835545376729e-06,5.59384895643585e-05,1.56591728824883e-05
"matrícula_y",9.58790448730158e-06,7.33289057127886e-05,1.56591728824883e-05
"queda",9.54977784000991e-06,1.630508546345e-05,1.04394485883256e-05
"todo_lo",9.51510837333844e-06,1.53377504639576e-05,1.56591728824883e-05
"debe_ser",9.48103463553089e-06,4.81315010871358e-06,1.56591728824883e-05
"la_universidad_y",9.44846975197708e-06,7.81584779373355e-06,1.56591728824883e-05
"profesor_a",9.44235132356309e-06,3.58382071291797e-05,1.56591728824883e-05
"final",9.39864826346313e-06,6.91669070984626e-06,1.04394485883256e-05
"gusta_el",9.38653836524549e-06,8.23206158217187e-05,1.56591728824883e-05
"los_tema",9.37993651750748e-06,2.34366524627311e-05,1.56591728824883e-05
"mejor_en",9.35268924651779e-06,5.90256619377655e-06,1.56591728824883e-05
"por_todo",9.33499316944491e-06,5.42511623164453e-05,1.56591728824883e-05
"la_comodidad",9.30297030149681e-06,4.52945395575399e-06,1.56591728824883e-05
"no_tengo",9.28643540740625e-06,5.63826121147693e-05,2.08788971766511e-05
"el_servicio_de_atención",9.26469716350089e-06,2.09011070247732e-05,1.56591728824883e-05
"la_pensión_es",9.25639602359363e-06,3.21083121463756e-05,1.56591728824883e-05
"por_que_es",9.25213412070478e-06,5.70579849352347e-07,3.13183457649767e-05
"un_desastr",9.12109720915233e-06,1.15380716077019e-05,1.04394485883256e-05
"es_de",9.0749624033619e-06,3.14632123711904e-05,1.04394485883256e-05
"boleta",9.06393653635567e-06,1.95678469136059e-05,1.56591728824883e-05
"dos",8.98637361487637e-06,3.01764736817404e-05,2.08788971766511e-05
"en_sus",8.83557706053058e-06,7.8357773389126e-05,1.56591728824883e-05
"que_es_muy",8.82267611251001e-06,7.61090842287684e-06,1.04394485883256e-05
"la_infraestructura_de",8.76136486975972e-06,3.37822067972762e-06,2.08788971766511e-05
"el_centro",8.71373585878598e-06,3.03482685198697e-05,1.04394485883256e-05
"que_esta",8.69008249307378e-06,3.70526594363385e-06,1.04394485883256e-05
"para_que_los",8.66981794565313e-06,5.81035548893346e-05,1.04394485883256e-05
"por_mejorar",8.66194651181166e-06,2.80747701397054e-06,2.08788971766511e-05
"aumentan",8.65039327827015e-06,2.31782020541635e-05,1.04394485883256e-05
"horario_no",8.60208064400993e-06,5.61568206216487e-06,1.04394485883256e-05
"las_instalacion",8.5893652508814e-06,4.98473647697604e-06,1.56591728824883e-05
"un_lugar",8.56394423067131e-06,2.18397819873785e-05,1.04394485883256e-05
"los_estacionamiento",8.52106151851512e-06,2.86460393758407e-05,1.56591728824883e-05
"clase_presencial",8.48199733071628e-06,1.37563911912209e-05,1.04394485883256e-05
"de_ciclo",8.44347027549967e-06,4.30356053436027e-05,1.56591728824883e-05
"amigo",8.40161299827321e-06,9.07092952875413e-06,1.56591728824883e-05
"los_recurso",8.38282312394196e-06,3.3054851515021e-06,1.56591728824883e-05
"tiempo_que",8.36873071819353e-06,3.26111118702236e-05,1.56591728824883e-05
"el_programa",8.33062360299575e-06,1.21620275768972e-05,1.04394485883256e-05
"problema_para",8.31684371074971e-06,3.94539624662036e-05,1.56591728824883e-05
"no_es_buena",8.26300349391595e-06,2.56585843633575e-06,1.56591728824883e-05
"no_todo",8.21508150153372e-06,1.45526947265848e-06,2.08788971766511e-05
"mejorar_el_sistema",8.1885764501122e-06,3.70788987855446e-05,1.56591728824883e-05
"laboral",8.18397664199889e-06,2.32059481313004e-05,1.04394485883256e-05
"costo_de",8.15600668353492e-06,5.31151625733582e-05,1.04394485883256e-05
"seria",8.12062429543611e-06,5.70790495313796e-05,1.04394485883256e-05
"con_profesor",8.109383575397e-06,5.5214745728773e-05,1.04394485883256e-05
"educacion",7.89914011666361e-06,2.84089552571793e-05,1.56591728824883e-05
"proceso_de_matrícula",7.88705072714456e-06,5.87911877399752e-06,2.08788971766511e-05
"son_tan",7.84565147752004e-06,1.97123021690775e-05,1.04394485883256e-05
"muy_buena_pero",7.8401053394573e-06,9.2871454220512e-07,2.08788971766511e-05
"rato",7.82797493254106e-06,2.89228081491135e-05,1.04394485883256e-05
"pienso",7.79341289238604e-06,5.63912295365996e-05,1.04394485883256e-05
"la_modalidad_blend",7.78357848310768e-06,5.29228758871941e-05,1.56591728824883e-05
"explican",7.77875405591452e-06,7.15130940032081e-06,1.04394485883256e-05
"nueva",7.76031575927347e-06,4.13607697493785e-05,1.04394485883256e-05
"enseñanza_que",7.73095902214263e-06,2.84657203397756e-05,1.04394485883256e-05
"que_lo",7.73092972400178e-06,1.65573122413384e-05,1.04394485883256e-05
"buena_universidad_pero",7.71489387491036e-06,3.5137052026427e-06,1.04394485883256e-05
"mucha_gent_en",7.67405226656667e-06,2.11871537951662e-05,1.56591728824883e-05
"un_cao",7.66747971696951e-06,1.91733348818239e-05,1.04394485883256e-05
"tienen_un",7.63061288973435e-06,2.51450434363513e-05,1.04394485883256e-05
"de_monterrico",7.60115849213402e-06,5.46969222475093e-05,1.04394485883256e-05
"la_facilidad_de",7.59089437678987e-06,3.16894217615263e-05,1.04394485883256e-05
"cara_y",7.57926301487277e-06,3.48358805278268e-05,1.04394485883256e-05
"enseñan_muy_bien",7.57064936146312e-06,3.60609347680867e-07,1.56591728824883e-05
"pensión_es_muy",7.55828749923418e-06,4.45012610548612e-05,1.56591728824883e-05
"vez_de",7.53802099860414e-06,1.66000855576424e-05,1.04394485883256e-05
"y_la_infraestructura",7.49022596483225e-06,3.16984743152415e-05,1.04394485883256e-05
"que_hay",7.48064058975111e-06,1.70826188768607e-05,2.08788971766511e-05
"no_deben",7.47537180742174e-06,1.56828964831049e-06,1.56591728824883e-05
"todo_es",7.47262754822887e-06,1.03687723939488e-05,1.56591728824883e-05
"deportista",7.46375997759853e-06,6.82120367690857e-06,1.04394485883256e-05
"al_meno",7.45818356479025e-06,3.3156031211545e-05,1.04394485883256e-05
"fuera",7.43320201669289e-06,1.31787860379229e-05,1.04394485883256e-05
"ningún",7.40668329280564e-06,5.5204448448922e-06,1.56591728824883e-05
"sistema_blend",7.38342056897143e-06,3.7630938308538e-05,1.56591728824883e-05
"tener_más",7.35315949589305e-06,6.23432836043109e-06,1.04394485883256e-05
"mejorar_su",7.31504652106711e-06,9.25679151309402e-06,1.56591728824883e-05
"lugar_de",7.31272220189308e-06,1.95545544570882e-06,2.08788971766511e-05
"pension_es",7.24854560096775e-06,3.57971807816551e-05,1.56591728824883e-05
"es_un_poco",7.19817623721992e-06,1.0445941932619e-06,2.60986214708139e-05
"la_calidad_educativa",7.17478264835658e-06,1.86922090606208e-05,1.04394485883256e-05
"mejorar_los",7.11955369964657e-06,4.50267580551429e-06,2.08788971766511e-05
"terminar",7.09203493255167e-06,2.26393052723763e-05,5.21972429416278e-06
"por_part",7.08557957551791e-06,2.07258130264579e-06,1.04394485883256e-05
"ayuda_a",7.07701475234302e-06,1.91984209008692e-05,1.04394485883256e-05
"en_alguno_curso",7.06958376721898e-06,1.00834024760335e-05,1.56591728824883e-05
"enseñanza_es_muy_buena",7.06755145284875e-06,7.46763435157744e-07,1.04394485883256e-05
"mejorar_la_infraestructura",7.0522187591377e-06,3.61491101230237e-06,1.56591728824883e-05
"al_momento_de",7.04528486580341e-06,6.16495951174975e-06,1.04394485883256e-05
"practica",7.02280342572517e-06,4.62848367077059e-05,1.04394485883256e-05
"via",7.01367217182719e-06,5.4551733212924e-05,1.04394485883256e-05
"el_método",6.9763072761976e-06,2.67712746510659e-06,2.08788971766511e-05
"estamo",6.93650086883057e-06,5.79120585607449e-06,1.04394485883256e-05
"crédito",6.92714499585275e-06,1.93917799664733e-05,1.04394485883256e-05
"pensión_cada",6.9124334227277e-06,8.14030002326311e-07,2.60986214708139e-05
"cuanto",6.90689021447905e-06,2.89490222556218e-06,1.04394485883256e-05
